status,accident_index,accident_year,accident_reference,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
Unvalidated,2021501018862,2021,501018862,1,1,1,2,24,5,3,0,0,0,0,0,9,1,3
Unvalidated,2021501018872,2021,501018872,1,1,1,1,48,8,3,0,0,0,0,0,9,2,2
Unvalidated,2021501018873,2021,501018873,1,1,3,1,49,8,3,9,8,0,0,0,0,3,3
Unvalidated,2021501018877,2021,501018877,1,1,1,2,65,9,3,0,0,0,0,0,9,1,6
Unvalidated,2021501018881,2021,501018881,2,1,1,1,32,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021501018882,2021,501018882,2,1,1,2,20,4,3,0,0,0,0,0,9,1,4
Unvalidated,2021501018883,2021,501018883,2,1,1,2,54,8,3,0,0,0,0,0,1,1,8
Unvalidated,2021501018886,2021,501018886,1,1,1,1,33,6,3,0,0,0,0,0,9,3,4
Unvalidated,2021501018894,2021,501018894,1,1,1,1,47,8,3,0,0,0,0,0,5,1,1
Unvalidated,2021501019040,2021,501019040,1,1,3,2,34,6,2,10,1,0,0,0,0,1,7
Unvalidated,2021501019051,2021,501019051,1,1,3,2,15,3,3,5,1,0,0,0,0,1,4
Unvalidated,2021501019060,2021,501019060,1,1,1,1,36,7,3,0,0,0,0,0,9,3,3
Unvalidated,2021501019060,2021,501019060,2,2,1,1,54,8,3,0,0,0,0,0,9,3,4
Unvalidated,2021501019156,2021,501019156,1,1,1,2,20,4,3,0,0,0,0,0,1,1,4
Unvalidated,2021501019159,2021,501019159,1,1,1,1,83,11,3,0,0,0,0,0,9,3,4
Unvalidated,2021501019159,2021,501019159,2,2,1,1,29,6,3,0,0,0,0,0,19,3,4
Unvalidated,2021501019164,2021,501019164,2,1,1,1,31,6,3,0,0,0,0,0,9,1,7
Unvalidated,2021501019165,2021,501019165,1,1,1,1,18,4,3,0,0,0,0,0,9,3,4
Unvalidated,2021501019168,2021,501019168,1,1,1,1,38,7,3,0,0,0,0,0,9,3,4
Unvalidated,2021501019174,2021,501019174,1,1,1,1,69,10,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021501019177,2021,501019177,1,1,1,1,20,4,3,0,0,0,0,0,3,3,7
Unvalidated,2021501019183,2021,501019183,1,1,1,2,38,7,3,0,0,0,0,0,9,1,3
Unvalidated,2021501019250,2021,501019250,1,1,1,1,21,5,3,0,0,0,0,0,3,3,4
Unvalidated,2021501019287,2021,501019287,1,2,2,2,26,6,3,0,0,1,0,0,9,3,4
Unvalidated,2021501019287,2021,501019287,1,3,1,1,26,6,3,0,0,0,0,0,9,3,7
Unvalidated,2021501019308,2021,501019308,1,1,1,1,24,5,3,0,0,0,0,0,9,2,7
Unvalidated,2021501019331,2021,501019331,2,1,1,1,43,7,3,0,0,0,0,0,3,1,1
Unvalidated,2021501019497,2021,501019497,1,1,1,1,26,6,3,0,0,0,0,0,9,1,4
Unvalidated,2021622100178,2021,622100178,2,2,1,1,41,7,3,0,0,0,0,0,9,2,1
Unvalidated,2021622100179,2021,622100179,1,1,3,1,43,7,3,1,1,0,0,0,0,1,5
Unvalidated,2021622100180,2021,622100180,2,2,1,1,20,4,3,0,0,0,0,0,1,1,10
Unvalidated,2021622100181,2021,622100181,1,1,3,2,25,5,3,1,1,0,0,0,0,1,1
Unvalidated,2021622100182,2021,622100182,1,1,1,1,34,6,3,0,0,0,0,0,8,1,1
Unvalidated,2021622100183,2021,622100183,2,2,1,1,60,9,3,0,0,0,0,0,9,3,9
Unvalidated,2021622100184,2021,622100184,1,1,1,1,73,10,3,0,0,0,0,0,9,1,7
Unvalidated,2021622100184,2021,622100184,2,2,1,2,51,8,3,0,0,0,0,0,9,1,1
Unvalidated,2021622100185,2021,622100185,2,2,1,1,49,8,3,0,0,0,0,0,1,1,4
Unvalidated,2021622100186,2021,622100186,1,1,1,2,27,6,3,0,0,0,0,0,9,1,2
Unvalidated,2021622100186,2021,622100186,2,2,1,2,25,5,3,0,0,0,0,0,9,1,3
Unvalidated,2021622100187,2021,622100187,2,2,1,1,59,9,3,0,0,0,0,0,9,1,8
Unvalidated,2021622100190,2021,622100190,1,1,1,1,41,7,3,0,0,0,0,0,1,1,4
Unvalidated,2021622100191,2021,622100191,1,1,1,2,39,7,3,0,0,0,0,0,9,2,2
Unvalidated,2021622100192,2021,622100192,2,2,1,1,45,7,3,0,0,0,0,0,9,1,2
Unvalidated,2021622100194,2021,622100194,1,2,2,1,43,7,3,0,0,2,0,0,9,1,1
Unvalidated,2021622100194,2021,622100194,2,1,1,1,21,5,3,0,0,0,0,0,9,1,3
Unvalidated,2021622100195,2021,622100195,1,1,1,2,66,10,3,0,0,0,0,0,1,1,5
Unvalidated,2021622100196,2021,622100196,2,2,1,1,58,9,3,0,0,0,0,0,9,1,2
Unvalidated,2021622100197,2021,622100197,1,1,1,2,31,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021622100197,2021,622100197,2,2,1,2,27,6,3,0,0,0,0,0,9,1,9
Unvalidated,2021622100197,2021,622100197,2,3,2,1,28,6,3,0,0,1,0,0,9,1,9
Unvalidated,2021622100198,2021,622100198,2,2,1,1,23,5,3,0,0,0,0,0,9,1,3
Unvalidated,2021622100199,2021,622100199,1,1,1,1,30,6,3,0,0,0,0,0,9,1,9
Unvalidated,2021622100199,2021,622100199,2,2,1,2,26,6,3,0,0,0,0,0,9,1,9
Unvalidated,2021622100199,2021,622100199,2,4,2,2,28,6,3,0,0,1,0,0,9,1,9
Unvalidated,2021622100201,2021,622100201,1,1,1,1,18,4,3,0,0,0,0,0,1,1,5
Unvalidated,2021622100202,2021,622100202,1,1,1,1,61,9,3,0,0,0,0,0,5,1,4
Unvalidated,2021622100203,2021,622100203,1,1,1,2,30,6,3,0,0,0,0,0,9,1,8
Unvalidated,2021622100203,2021,622100203,2,2,1,2,18,4,3,0,0,0,0,0,9,2,10
Unvalidated,2021622100204,2021,622100204,1,1,3,2,11,3,3,5,3,0,0,0,0,1,7
Unvalidated,2021622100205,2021,622100205,1,1,1,1,48,8,3,0,0,0,0,0,19,3,6
Unvalidated,2021622100205,2021,622100205,2,2,1,1,31,6,3,0,0,0,0,0,9,1,3
Unvalidated,2021622100206,2021,622100206,1,1,1,1,35,6,3,0,0,0,0,0,3,1,9
Unvalidated,2021622100209,2021,622100209,2,2,1,1,50,8,3,0,0,0,0,0,1,1,3
Unvalidated,2021622100210,2021,622100210,1,1,1,1,31,6,2,0,0,0,0,0,3,1,2
Unvalidated,2021622100211,2021,622100211,1,1,1,1,45,7,3,0,0,0,0,0,3,1,4
Unvalidated,2021622100212,2021,622100212,1,1,1,2,18,4,3,0,0,0,0,0,9,1,5
Unvalidated,2021622100212,2021,622100212,1,2,2,2,18,4,3,0,0,1,0,0,9,1,4
Unvalidated,2021622100213,2021,622100213,1,1,1,1,26,6,3,0,0,0,0,0,3,1,3
Unvalidated,2021622100214,2021,622100214,1,1,1,1,23,5,3,0,0,0,0,0,9,1,4
Unvalidated,2021622100215,2021,622100215,2,2,1,2,17,4,3,0,0,0,0,0,9,1,2
Unvalidated,2021622100217,2021,622100217,2,2,1,2,24,5,3,0,0,0,0,0,9,1,9
Unvalidated,2021622100217,2021,622100217,2,4,2,1,24,5,3,0,0,1,0,0,9,1,5
Unvalidated,2021622100217,2021,622100217,2,5,2,1,24,5,3,0,0,2,0,0,9,1,2
Unvalidated,2021622100217,2021,622100217,3,3,1,1,51,8,3,0,0,0,0,0,19,1,10
Unvalidated,2021622100218,2021,622100218,1,3,2,2,30,6,3,0,0,0,0,0,19,2,4
Unvalidated,2021622100219,2021,622100219,2,2,1,1,71,10,3,0,0,0,0,0,9,2,4
Unvalidated,2021501019497,2021,501019497,2,2,1,1,53,8,3,0,0,0,0,0,19,2,3
Unvalidated,2021501019527,2021,501019527,1,1,3,2,69,10,3,8,3,0,0,0,0,2,8
Unvalidated,2021501019532,2021,501019532,1,1,1,1,33,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021501019561,2021,501019561,1,1,1,2,42,7,3,0,0,0,0,0,9,1,-1
Unvalidated,2021501019561,2021,501019561,2,2,1,2,52,8,3,0,0,0,0,0,9,1,2
Unvalidated,2021501019880,2021,501019880,1,1,1,2,22,5,3,0,0,0,0,0,9,2,5
Unvalidated,2021501019884,2021,501019884,1,1,1,1,61,9,3,0,0,0,0,0,8,1,2
Unvalidated,2021501019886,2021,501019886,1,1,2,2,22,5,3,0,0,1,0,0,9,1,3
Unvalidated,2021501019889,2021,501019889,2,2,2,2,14,3,3,0,0,1,0,0,9,1,6
Unvalidated,2021501019901,2021,501019901,1,1,1,1,21,5,3,0,0,0,0,0,9,1,7
Unvalidated,2021501019901,2021,501019901,2,2,1,1,54,8,3,0,0,0,0,0,9,1,2
Unvalidated,2021501019901,2021,501019901,2,3,2,2,40,7,3,0,0,1,0,0,9,1,2
Unvalidated,2021501019901,2021,501019901,2,4,2,1,16,4,3,0,0,2,0,0,9,1,2
Unvalidated,2021501019903,2021,501019903,2,1,1,2,55,8,3,0,0,0,0,0,9,1,4
Unvalidated,2021501019903,2021,501019903,2,2,2,2,34,6,3,0,0,2,0,0,9,1,4
Unvalidated,2021501019909,2021,501019909,1,1,3,1,27,6,3,1,3,0,0,0,0,1,4
Unvalidated,2021501020013,2021,501020013,1,1,3,1,70,10,3,9,5,0,0,0,0,1,8
Unvalidated,2021501020025,2021,501020025,1,1,1,1,37,7,3,0,0,0,0,0,8,1,1
Unvalidated,2021501020025,2021,501020025,1,3,2,1,59,9,3,0,0,2,0,0,8,1,4
Unvalidated,2021501020025,2021,501020025,1,4,2,1,40,7,3,0,0,2,0,0,8,1,2
Unvalidated,2021501020025,2021,501020025,1,5,2,1,48,8,3,0,0,2,0,0,8,1,2
Unvalidated,2021501020025,2021,501020025,2,2,1,1,24,5,3,0,0,0,0,0,9,1,8
Unvalidated,2021501020043,2021,501020043,1,1,1,1,26,6,2,0,0,0,0,0,4,1,5
Unvalidated,2021501020152,2021,501020152,2,1,1,1,28,6,3,0,0,0,0,0,1,1,4
Unvalidated,2021501020170,2021,501020170,1,1,3,1,47,8,2,10,9,0,0,0,0,-1,-1
Unvalidated,2021501020262,2021,501020262,2,1,1,1,72,10,3,0,0,0,0,0,1,3,4
Unvalidated,2021501020391,2021,501020391,2,1,1,2,19,4,3,0,0,0,0,0,9,1,1
Unvalidated,2021501020391,2021,501020391,2,2,2,1,48,8,3,0,0,2,0,0,9,1,1
Unvalidated,2021501020458,2021,501020458,1,1,1,2,35,6,3,0,0,0,0,0,9,3,4
Unvalidated,2021501020458,2021,501020458,2,2,1,1,31,6,2,0,0,0,0,0,97,1,3
Unvalidated,2021501020459,2021,501020459,2,1,1,1,47,8,3,0,0,0,0,0,9,3,4
Unvalidated,2021501020488,2021,501020488,2,1,1,2,36,7,3,0,0,0,0,0,9,1,5
Unvalidated,2021501020559,2021,501020559,1,1,3,2,54,8,3,10,9,0,0,0,0,1,7
Unvalidated,2021501020575,2021,501020575,1,1,1,2,58,9,3,0,0,0,0,0,9,2,6
Unvalidated,2021501020575,2021,501020575,2,2,1,2,73,10,3,0,0,0,0,0,9,2,6
Unvalidated,2021501020910,2021,501020910,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,8
Unvalidated,2021501020918,2021,501020918,2,1,1,2,26,6,3,0,0,0,0,0,9,2,8
Unvalidated,2021501021214,2021,501021214,1,2,2,1,98,11,3,0,0,1,0,0,9,2,5
Unvalidated,2021501021214,2021,501021214,2,1,1,1,39,7,3,0,0,0,0,0,19,1,3
Unvalidated,2021501021471,2021,501021471,1,1,1,2,18,4,2,0,0,0,0,0,9,3,6
Unvalidated,2021501021473,2021,501021473,1,1,1,2,35,6,3,0,0,0,0,0,9,2,6
Unvalidated,2021501021474,2021,501021474,1,2,2,1,36,7,3,0,0,1,0,0,9,1,1
Unvalidated,2021501021474,2021,501021474,1,3,1,1,29,6,3,0,0,0,0,0,9,1,7
Unvalidated,2021501021478,2021,501021478,1,1,1,2,37,7,3,0,0,0,0,0,9,1,4
Unvalidated,2021501021478,2021,501021478,2,2,1,2,39,7,3,0,0,0,0,0,9,1,4
Unvalidated,2021501021479,2021,501021479,1,1,3,1,-1,-1,3,1,9,0,0,0,0,1,4
Unvalidated,2021501021507,2021,501021507,2,1,1,1,65,9,3,0,0,0,0,0,9,3,4
Unvalidated,2021501021524,2021,501021524,2,1,1,1,37,7,3,0,0,0,0,0,1,1,3
Unvalidated,2021622100219,2021,622100219,2,3,2,2,57,9,3,0,0,1,0,0,9,2,4
Unvalidated,2021622100220,2021,622100220,1,1,3,2,16,4,2,1,1,0,0,0,0,1,1
Unvalidated,2021622100221,2021,622100221,1,1,1,1,19,4,3,0,0,0,0,0,9,1,4
Unvalidated,2021622100221,2021,622100221,1,3,2,1,17,4,3,0,0,1,0,0,9,1,4
Unvalidated,2021622100221,2021,622100221,2,2,1,2,24,5,3,0,0,0,0,0,9,1,3
Unvalidated,2021622100222,2021,622100222,1,1,1,1,31,6,2,0,0,0,0,0,4,1,7
Unvalidated,2021622100224,2021,622100224,1,1,1,1,25,5,2,0,0,0,0,0,97,1,7
Unvalidated,2021622100226,2021,622100226,4,4,1,1,59,9,3,0,0,0,0,0,9,1,4
Unvalidated,2021622100235,2021,622100235,1,1,1,1,46,8,3,0,0,0,0,0,9,1,4
Unvalidated,2021622100236,2021,622100236,1,1,1,1,38,7,3,0,0,0,0,0,5,1,2
Unvalidated,2021622100237,2021,622100237,2,1,1,2,55,8,3,0,0,0,0,0,9,1,5
Unvalidated,2021622100240,2021,622100240,2,2,1,1,48,8,3,0,0,0,0,0,3,1,8
Unvalidated,2021622100242,2021,622100242,1,1,1,1,18,4,3,0,0,0,0,0,97,1,2
Unvalidated,2021622100242,2021,622100242,1,3,2,1,18,4,2,0,0,0,0,0,97,1,1
Unvalidated,2021622100243,2021,622100243,1,1,3,2,27,6,3,1,1,0,0,0,0,1,7
Unvalidated,2021622100256,2021,622100256,2,2,1,1,25,5,3,0,0,0,0,0,3,1,2
Unvalidated,2021622100260,2021,622100260,2,2,1,1,29,6,3,0,0,0,0,0,90,1,8
Unvalidated,2021622100284,2021,622100284,1,1,3,1,60,9,3,5,9,0,0,0,0,2,4
Unvalidated,2021622100284,2021,622100284,1,2,3,2,58,9,3,5,9,0,0,0,0,2,4
Unvalidated,2021622100302,2021,622100302,2,2,1,1,47,8,3,0,0,0,0,0,9,3,8
Unvalidated,2021622100308,2021,622100308,1,1,1,1,68,10,3,0,0,0,0,0,9,2,5
Unvalidated,2021622100310,2021,622100310,2,3,2,2,4,1,3,0,0,1,0,0,9,1,8
Unvalidated,2021622100446,2021,622100446,2,2,1,2,49,8,3,0,0,0,0,0,9,2,6
Unvalidated,2021622100506,2021,622100506,2,2,1,2,44,7,3,0,0,0,0,0,9,3,9
Unvalidated,2021622100550,2021,622100550,2,2,1,2,23,5,3,0,0,0,0,0,9,1,3
Unvalidated,2021991011269,2021,991011269,1,1,3,1,44,7,1,6,5,0,0,0,0,1,3
Unvalidated,2021991011286,2021,991011286,1,1,3,1,51,8,3,5,3,0,0,0,0,1,1
Unvalidated,2021991011310,2021,991011310,1,1,1,2,24,5,3,0,0,0,0,0,9,1,10
Unvalidated,2021991011383,2021,991011383,1,1,3,1,41,7,2,5,1,0,0,0,0,1,4
Unvalidated,2021991011388,2021,991011388,2,1,1,1,42,7,3,0,0,0,0,0,8,1,1
Unvalidated,2021991011391,2021,991011391,1,1,1,2,17,4,2,0,0,0,0,0,9,3,9
Unvalidated,2021991011392,2021,991011392,1,1,1,2,18,4,2,0,0,0,0,0,9,2,4
Unvalidated,2021991011402,2021,991011402,1,1,2,2,70,10,2,0,0,1,0,0,9,1,4
Unvalidated,2021991011402,2021,991011402,1,2,3,2,56,9,3,6,8,0,0,0,0,1,7
Unvalidated,2021991011402,2021,991011402,1,3,3,2,59,9,3,6,8,0,0,0,0,-1,-1
Unvalidated,2021991011441,2021,991011441,1,1,1,1,78,11,3,0,0,0,0,0,9,3,7
Unvalidated,2021991011456,2021,991011456,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021991011456,2021,991011456,1,2,2,1,23,5,1,0,0,1,0,0,9,1,1
Unvalidated,2021991011456,2021,991011456,1,3,2,1,9,2,2,0,0,2,0,0,9,1,7
Unvalidated,2021991011456,2021,991011456,1,4,2,1,5,1,2,0,0,2,0,0,9,1,7
Unvalidated,2021991011460,2021,991011460,1,1,1,1,48,8,3,0,0,0,0,0,9,3,6
Unvalidated,2021991011462,2021,991011462,1,1,1,1,37,7,3,0,0,0,0,0,9,2,4
Unvalidated,2021991011470,2021,991011470,1,1,1,1,51,8,3,0,0,0,0,0,90,1,4
Unvalidated,2021991011470,2021,991011470,2,2,1,1,31,6,3,0,0,0,0,0,9,2,3
Unvalidated,2021991011635,2021,991011635,1,1,1,1,52,8,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021991011682,2021,991011682,1,1,1,1,56,9,2,0,0,0,0,0,9,-1,-1
Unvalidated,2021991011712,2021,991011712,1,1,1,1,23,5,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021991011712,2021,991011712,1,2,2,1,28,6,2,0,0,1,0,0,9,-1,-1
Unvalidated,2021991011727,2021,991011727,1,1,3,2,12,3,2,5,1,0,0,0,0,1,2
Unvalidated,2021991011731,2021,991011731,1,1,1,2,18,4,3,0,0,0,0,0,9,3,9
Unvalidated,2021991011732,2021,991011732,1,2,1,1,56,9,3,0,0,0,0,0,9,1,1
Unvalidated,2021991011732,2021,991011732,2,1,1,2,27,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021991011732,2021,991011732,2,3,2,1,10,2,3,0,0,1,0,0,9,1,1
Unvalidated,2021991011737,2021,991011737,1,1,1,1,27,6,1,0,0,0,0,0,9,-1,-1
Unvalidated,2021991012011,2021,991012011,1,1,1,2,25,5,3,0,0,0,0,0,9,2,10
Unvalidated,2021991012011,2021,991012011,2,2,1,2,33,6,3,0,0,0,0,0,9,1,8
Unvalidated,2021991012046,2021,991012046,1,1,1,2,42,7,3,0,0,0,0,0,9,1,9
Unvalidated,2021991012049,2021,991012049,1,1,1,1,17,4,2,0,0,0,0,0,9,1,5
Unvalidated,2021991012049,2021,991012049,1,2,2,1,17,4,2,0,0,1,0,0,9,3,5
Unvalidated,2021991012076,2021,991012076,2,1,1,1,19,4,2,0,0,0,0,0,1,1,9
Unvalidated,2021991012221,2021,991012221,1,1,1,1,61,9,3,0,0,0,0,0,19,3,7
Unvalidated,2021991012257,2021,991012257,2,1,1,2,50,8,3,0,0,0,0,0,1,1,8
Unvalidated,2021991012257,2021,991012257,2,2,2,1,52,8,3,0,0,0,0,0,1,1,8
Unvalidated,2021991012301,2021,991012301,1,1,1,1,28,6,3,0,0,0,0,0,19,1,5
Unvalidated,2021991012347,2021,991012347,1,1,3,1,49,8,2,4,4,0,0,0,0,1,8
Unvalidated,2021991012363,2021,991012363,3,1,1,1,23,5,2,0,0,0,0,0,9,1,6
Unvalidated,2021991012617,2021,991012617,1,1,1,1,62,9,3,0,0,0,0,0,9,1,2
Unvalidated,2021991012617,2021,991012617,1,4,2,2,57,9,3,0,0,1,0,0,9,1,2
Unvalidated,2021991012617,2021,991012617,2,2,1,2,32,6,3,0,0,0,0,0,9,1,2
Unvalidated,2021991012617,2021,991012617,2,3,2,2,4,1,3,0,0,2,0,0,9,1,2
Unvalidated,2021991012645,2021,991012645,2,1,1,1,55,8,2,0,0,0,0,0,1,1,5
Unvalidated,2021991012653,2021,991012653,1,1,1,1,26,6,2,0,0,0,0,0,17,3,7
Unvalidated,2021991012808,2021,991012808,2,1,1,1,58,9,3,0,0,0,0,0,9,1,8
Unvalidated,2021991012849,2021,991012849,2,1,2,2,72,10,3,0,0,0,4,0,11,1,3
Unvalidated,2021991012849,2021,991012849,2,2,2,2,41,7,3,0,0,0,4,0,11,1,2
Unvalidated,2021991012849,2021,991012849,2,3,1,1,51,8,3,0,0,0,0,0,11,1,1
Unvalidated,2021991012902,2021,991012902,2,1,1,1,34,6,3,0,0,0,0,0,9,1,2
Unvalidated,2021991012904,2021,991012904,1,1,1,1,61,9,2,0,0,0,0,0,9,2,5
Unvalidated,2021991012909,2021,991012909,1,1,3,1,35,6,3,1,1,0,0,0,0,1,4
Unvalidated,2021991012922,2021,991012922,1,1,3,2,24,5,3,9,5,0,0,0,0,1,4
Unvalidated,2021991012933,2021,991012933,1,1,1,2,57,9,2,0,0,0,0,0,9,3,7
Unvalidated,2021991012933,2021,991012933,2,2,1,2,24,5,3,0,0,0,0,0,9,3,6
Unvalidated,2021991012969,2021,991012969,2,1,1,1,37,7,3,0,0,0,0,0,90,3,7
Unvalidated,2021991012989,2021,991012989,1,1,3,1,23,5,2,5,1,0,0,0,0,1,4
Unvalidated,2021991013013,2021,991013013,1,1,1,1,47,8,3,0,0,0,0,0,9,2,3
Unvalidated,2021991013041,2021,991013041,3,1,1,2,71,10,2,0,0,0,0,0,9,3,6
Unvalidated,2021991013071,2021,991013071,1,1,3,1,47,8,3,10,3,0,0,0,0,1,3
Unvalidated,2021991013091,2021,991013091,2,1,1,2,49,8,2,0,0,0,0,0,9,1,5
Unvalidated,2021991013091,2021,991013091,2,2,2,1,27,6,3,0,0,1,0,0,9,1,3
Unvalidated,2021991013091,2021,991013091,2,3,2,2,20,4,3,0,0,2,0,0,9,1,5
Unvalidated,2021991013103,2021,991013103,1,1,1,1,58,9,2,0,0,0,0,0,19,3,7
Unvalidated,2021991013107,2021,991013107,2,1,1,1,30,6,3,0,0,0,0,0,9,1,9
Unvalidated,2021991013107,2021,991013107,2,2,2,1,23,5,3,0,0,1,0,0,9,3,9
Unvalidated,2021991013199,2021,991013199,1,1,1,2,35,6,3,0,0,0,0,0,9,1,3
Unvalidated,2021991013410,2021,991013410,1,1,3,1,6,2,3,5,4,0,0,0,0,2,6
Unvalidated,2021991013422,2021,991013422,1,1,1,1,29,6,3,0,0,0,0,0,8,1,1
Unvalidated,2021501021538,2021,501021538,2,1,1,1,20,4,3,0,0,0,0,0,9,3,8
Unvalidated,2021501021573,2021,501021573,2,1,1,1,20,4,3,0,0,0,0,0,3,1,5
Unvalidated,2021501021655,2021,501021655,2,1,1,2,55,8,3,0,0,0,0,0,9,1,3
Unvalidated,2021501021665,2021,501021665,1,1,3,1,28,6,3,5,1,0,0,0,0,1,3
Unvalidated,2021501021685,2021,501021685,2,1,1,1,39,7,3,0,0,0,0,0,1,1,6
Unvalidated,2021501021687,2021,501021687,1,1,1,1,20,4,3,0,0,0,0,0,9,2,4
Unvalidated,2021501021704,2021,501021704,1,1,1,2,91,11,3,0,0,0,0,0,9,3,8
Unvalidated,2021501021777,2021,501021777,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,7
Unvalidated,2021501021780,2021,501021780,1,1,1,2,56,9,3,0,0,0,0,0,9,1,4
Unvalidated,2021501021785,2021,501021785,1,1,1,1,55,8,3,0,0,0,0,0,9,3,4
Unvalidated,2021501021792,2021,501021792,5,1,2,2,60,9,3,0,0,1,0,0,9,2,9
Unvalidated,2021501021798,2021,501021798,2,1,1,2,29,6,2,0,0,0,0,0,3,1,5
Unvalidated,2021501021799,2021,501021799,1,1,1,2,35,6,3,0,0,0,0,0,9,3,3
Unvalidated,2021501021801,2021,501021801,2,1,1,1,61,9,3,0,0,0,0,0,9,1,10
Unvalidated,2021501021828,2021,501021828,1,1,1,1,30,6,3,0,0,0,0,0,9,1,3
Unvalidated,2021501021828,2021,501021828,2,2,1,1,31,6,3,0,0,0,0,0,9,1,4
Unvalidated,2021501021876,2021,501021876,2,1,1,1,36,7,3,0,0,0,0,0,9,1,4
Unvalidated,2021501021912,2021,501021912,2,1,1,1,37,7,3,0,0,0,0,0,1,2,8
Unvalidated,2021501021963,2021,501021963,1,1,1,1,24,5,3,0,0,0,0,0,9,1,5
Unvalidated,2021501021978,2021,501021978,1,1,1,2,41,7,3,0,0,0,0,0,2,1,2
Unvalidated,2021501021982,2021,501021982,2,1,1,1,31,6,3,0,0,0,0,0,9,1,7
Unvalidated,2021501021984,2021,501021984,2,1,1,1,17,4,3,0,0,0,0,0,9,1,8
Unvalidated,2021501021984,2021,501021984,2,2,2,2,-1,-1,3,0,0,1,0,0,9,1,8
Unvalidated,2021501022011,2021,501022011,1,1,1,2,31,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021501022011,2021,501022011,1,2,2,1,10,2,3,0,0,2,0,0,9,1,1
Unvalidated,2021501022011,2021,501022011,1,3,2,2,10,2,3,0,0,2,0,0,9,1,1
Unvalidated,2021501022068,2021,501022068,2,11,1,2,28,6,3,0,0,0,0,0,1,1,6
Unvalidated,2021501022091,2021,501022091,2,2,2,1,51,8,3,0,0,1,0,0,9,1,9
Unvalidated,2021501022091,2021,501022091,2,3,1,2,50,8,3,0,0,0,0,0,9,1,9
Unvalidated,2021501022101,2021,501022101,1,1,1,1,37,7,3,0,0,0,0,0,9,3,5
Unvalidated,2021501022101,2021,501022101,2,2,2,2,6,2,3,0,0,2,0,0,9,1,5
Unvalidated,2021501022113,2021,501022113,2,1,1,1,51,8,3,0,0,0,0,0,9,3,5
Unvalidated,2021501022147,2021,501022147,1,1,2,1,19,4,3,0,0,1,0,0,9,1,6
Unvalidated,2021501022173,2021,501022173,1,1,1,1,55,8,3,0,0,0,0,0,9,1,5
Unvalidated,2021501022201,2021,501022201,1,1,1,1,34,6,3,0,0,0,0,0,9,2,5
Unvalidated,2021501022225,2021,501022225,1,1,1,2,38,7,3,0,0,0,0,0,9,1,6
Unvalidated,2021501022259,2021,501022259,2,1,1,1,49,8,3,0,0,0,0,0,19,1,7
Unvalidated,2021501022269,2021,501022269,1,1,1,1,59,9,3,0,0,0,0,0,9,3,5
Unvalidated,2021501022327,2021,501022327,1,1,1,1,13,3,2,0,0,0,0,0,1,2,8
Unvalidated,2021501022328,2021,501022328,1,1,1,2,43,7,3,0,0,0,0,0,9,3,3
Unvalidated,2021501022328,2021,501022328,2,2,1,2,40,7,3,0,0,0,0,0,9,3,2
Unvalidated,2021501022336,2021,501022336,2,1,1,1,30,6,3,0,0,0,0,0,19,1,3
Unvalidated,2021501022353,2021,501022353,1,1,1,2,52,8,3,0,0,0,0,0,9,3,4
Unvalidated,2021501022358,2021,501022358,1,1,1,1,84,11,3,0,0,0,0,0,9,2,6
Unvalidated,2021501022464,2021,501022464,1,1,3,2,24,5,2,9,7,0,0,0,0,3,4
Unvalidated,2021501022497,2021,501022497,2,1,1,1,23,5,3,0,0,0,0,0,9,1,3
Unvalidated,2021501022497,2021,501022497,2,2,2,2,22,5,3,0,0,1,0,0,9,3,8
Unvalidated,2021501022528,2021,501022528,1,1,1,1,29,6,2,0,0,0,0,0,9,2,6
Unvalidated,2021991013607,2021,991013607,1,1,3,2,13,3,3,1,3,0,0,0,0,1,2
Unvalidated,2021991013607,2021,991013607,1,2,3,2,13,3,3,1,3,0,0,0,0,1,4
Unvalidated,2021991013672,2021,991013672,2,1,1,1,35,6,3,0,0,0,0,0,19,-1,-1
Unvalidated,2021991013785,2021,991013785,1,1,1,1,68,10,2,0,0,0,0,0,9,1,6
Unvalidated,2021991013786,2021,991013786,2,1,2,1,47,8,3,0,0,1,0,0,9,1,1
Unvalidated,2021991013790,2021,991013790,3,2,1,2,31,6,3,0,0,0,0,0,9,2,4
Unvalidated,2021991013790,2021,991013790,4,3,1,1,38,7,3,0,0,0,0,0,9,2,-1
Unvalidated,2021991013815,2021,991013815,1,2,1,1,66,10,2,0,0,0,0,0,9,-1,-1
